order_id,user_id,order_value,order_date,payment_method,delivery_status
OC003459,C001312,691.61,2026-01-22,prepaid,delivered
OC003460,C001313,393.91,2026-03-08,COD,delivered
OC003461,C001313,182.19,2026-03-28,COD,delivered
OC003462,C001313,806.06,2026-04-03,prepaid,delivered
OC003463,C001314,399.74,2026-03-10,COD,delivered
OC003464,C001314,1328.15,2026-03-17,COD,delivered
OC003465,C001315,1275.15,2026-05-21,COD,delivered
OC003466,C001315,513.16,2026-05-28,prepaid,delivered
OC003467,C001315,607.71,2026-07-16,prepaid,delivered
OC003468,C001315,956.55,2026-07-24,prepaid,delivered
OC003469,C001316,389.65,2026-07-19,COD,delivered
OC003470,C001316,951.52,2026-08-08,prepaid,delivered
OC003471,C001316,801.01,2026-08-19,prepaid,delivered
OC003472,C001317,267.86,2026-04-15,prepaid,delivered
OC003473,C001317,486.62,2026-05-19,prepaid,delivered
OC003474,C001318,303.2,2026-01-14,prepaid,delivered
OC003475,C001318,1762.68,2026-02-03,prepaid,delivered
OC003476,C001318,477.3,2026-02-09,prepaid,delivered
OC003477,C001319,99.0,2026-02-01,prepaid,delivered
OC003478,C001319,1205.11,2026-04-05,prepaid,delivered
OC003479,C001319,592.37,2026-04-20,prepaid,delivered
OC003480,C001320,1097.86,2025-12-21,prepaid,delivered
OC003481,C001320,443.55,2025-12-29,prepaid,delivered
OC003482,C001320,950.08,2026-02-12,COD,delivered
OC003483,C001320,401.67,2026-02-23,prepaid,delivered
OC003484,C001320,950.27,2026-02-25,prepaid,delivered
OC003485,C001320,1005.96,2026-03-02,prepaid,delivered
OC003486,C001321,1109.09,2026-08-19,prepaid,delivered
OC003487,C001321,1339.64,2026-08-24,prepaid,delivered
OC003488,C001322,495.8,2026-03-11,prepaid,delivered
OC003489,C001322,99.0,2026-03-29,prepaid,delivered
OC003490,C001322,700.74,2026-05-21,prepaid,delivered
OC003491,C001322,834.32,2026-07-02,prepaid,delivered
OC003492,C001323,442.45,2026-06-03,prepaid,delivered
OC003493,C001323,673.64,2026-06-06,prepaid,delivered
OC003494,C001323,142.02,2026-07-21,COD,delivered
OC003495,C001323,390.86,2026-08-22,prepaid,delivered
OC003496,C001325,409.46,2025-11-05,prepaid,delivered
OC003497,C001325,99.0,2025-11-09,prepaid,delivered
OC003498,C001325,1238.02,2026-01-18,prepaid,delivered
OC003499,C001325,99.0,2026-02-17,COD,delivered
OC003500,C001326,1633.74,2025-12-17,prepaid,delivered
OC003501,C001326,685.98,2026-02-03,prepaid,delivered
OC003502,C001326,1089.24,2026-02-21,prepaid,delivered
OC003503,C001326,1086.54,2026-03-12,COD,delivered
OC003504,C001326,983.0,2026-04-04,prepaid,delivered
OC003505,C001327,875.57,2026-04-19,prepaid,delivered
OC003506,C001327,1022.47,2026-05-19,COD,delivered
OC003507,C001327,495.45,2026-06-06,COD,refused
OC003508,C001327,1127.35,2026-06-20,prepaid,delivered
OC003509,C001327,766.62,2026-07-17,prepaid,delivered
OC003510,C001327,99.0,2026-07-21,prepaid,delivered
OC003511,C001328,354.45,2025-10-05,prepaid,delivered
OC003512,C001328,722.44,2025-10-28,COD,delivered
OC003513,C001328,551.47,2025-11-05,COD,delivered
OC003514,C001329,812.89,2026-03-25,prepaid,delivered
OC003515,C001329,530.56,2026-04-09,COD,delivered
OC003516,C001329,345.2,2026-06-17,prepaid,delivered
OC003517,C001330,1358.17,2026-04-15,prepaid,delivered
OC003518,C001330,667.32,2026-04-22,COD,refused
OC003519,C001330,614.19,2026-07-26,prepaid,delivered
OC003520,C001330,607.01,2026-08-14,prepaid,delivered
OC003521,C001332,99.0,2026-05-12,prepaid,delivered
OC003522,C001333,1057.43,2026-07-07,prepaid,delivered
OC003523,C001333,559.07,2026-08-01,prepaid,delivered
OC003524,C001333,1196.17,2026-08-13,prepaid,delivered
OC003525,C001334,1070.65,2026-02-11,prepaid,delivered
OC003526,C001334,1133.56,2026-02-28,COD,delivered
OC003527,C001334,1152.01,2026-03-19,prepaid,delivered
OC003528,C001335,544.16,2026-05-20,prepaid,delivered
OC003529,C001337,344.9,2026-04-25,prepaid,delivered
OC003530,C001337,764.6,2026-06-13,prepaid,delivered
OC003531,C001337,434.3,2026-06-26,prepaid,delivered
OC003532,C001337,527.5,2026-07-02,COD,delivered
OC003533,C001338,99.0,2025-11-12,COD,delivered
OC003534,C001338,1075.51,2025-12-09,COD,delivered
OC003535,C001338,1115.22,2026-01-17,prepaid,delivered
OC003536,C001339,99.0,2026-05-30,prepaid,delivered
OC003537,C001339,1356.66,2026-06-18,prepaid,delivered
OC003538,C001340,1075.45,2026-02-11,COD,delivered
OC003539,C001344,1126.5,2026-06-26,prepaid,delivered
OC003540,C001344,266.54,2026-08-07,prepaid,delivered
OC003541,C001345,200.96,2025-11-17,prepaid,delivered
OC003542,C001345,655.32,2025-11-30,COD,delivered
OC003543,C001347,708.87,2026-03-21,COD,delivered
OC003544,C001347,572.47,2026-04-01,COD,delivered
OC003545,C001347,620.37,2026-04-19,prepaid,delivered
OC003546,C001347,648.97,2026-06-10,prepaid,delivered
OC003547,C001348,1339.38,2026-03-18,prepaid,delivered
OC003548,C001348,2048.31,2026-05-12,prepaid,delivered
OC003549,C001348,116.15,2026-05-17,prepaid,delivered
OC003550,C001349,646.44,2025-11-28,prepaid,delivered
OC003551,C001350,696.09,2026-05-24,prepaid,delivered
OC003552,C001350,706.85,2026-06-05,prepaid,delivered
OC003553,C001351,132.02,2026-02-15,prepaid,delivered
OC003554,C001352,618.44,2026-02-06,COD,delivered
OC003555,C001352,1331.15,2026-02-20,COD,delivered
OC003556,C001352,99.0,2026-02-27,prepaid,delivered
OC003557,C001352,1029.28,2026-03-08,prepaid,delivered
OC003558,C001352,99.0,2026-03-19,COD,delivered
OC003559,C001353,1469.36,2025-11-09,prepaid,delivered
OC003560,C001353,839.45,2025-11-16,prepaid,delivered
OC003561,C001353,918.32,2026-02-18,prepaid,delivered
OC003562,C001353,850.64,2026-02-24,prepaid,delivered
OC003563,C001353,410.44,2026-03-02,prepaid,delivered
OC003564,C001353,186.38,2026-04-13,COD,delivered
OC003565,C001353,568.79,2026-04-26,COD,delivered
OC003566,C001354,656.77,2025-12-27,COD,delivered
OC003567,C001354,1223.09,2025-12-31,prepaid,delivered
OC003568,C001354,320.44,2026-01-04,prepaid,delivered
OC003569,C001355,495.31,2025-10-14,COD,delivered
OC003570,C001355,1032.94,2025-11-06,prepaid,delivered
OC003571,C001355,722.38,2025-12-03,COD,delivered
OC003572,C001356,497.58,2026-03-21,prepaid,delivered
OC003573,C001356,172.83,2026-03-29,COD,refused
OC003574,C001356,456.93,2026-08-15,COD,delivered
OC003575,C001357,404.33,2026-03-26,prepaid,delivered
OC003576,C001357,913.36,2026-03-29,prepaid,delivered
OC003577,C001359,765.35,2025-11-10,prepaid,delivered
OC003578,C001359,867.05,2025-12-09,prepaid,delivered
OC003579,C001360,608.18,2025-10-05,prepaid,delivered
OC003580,C001360,1552.07,2025-11-03,prepaid,delivered
OC003581,C001361,473.12,2026-04-27,COD,delivered
OC003582,C001361,99.0,2026-05-13,COD,delivered
OC003583,C001361,1288.38,2026-05-30,prepaid,delivered
OC003584,C001361,791.12,2026-06-28,COD,delivered
OC003585,C001362,363.79,2026-03-14,COD,delivered
OC003586,C001362,774.37,2026-03-31,prepaid,delivered
OC003587,C001362,736.41,2026-05-18,COD,delivered
OC003588,C001362,947.64,2026-05-25,prepaid,delivered
OC003589,C001363,1010.13,2026-04-02,prepaid,delivered
OC003590,C001363,492.58,2026-04-20,COD,delivered
OC003591,C001364,696.6,2025-10-25,COD,delivered
OC003592,C001364,334.77,2025-11-21,prepaid,delivered
OC003593,C001364,706.0,2026-01-09,COD,delivered
OC003594,C001364,708.48,2026-01-15,prepaid,delivered
OC003595,C001364,1262.54,2026-03-25,COD,delivered
OC003596,C001364,150.95,2026-05-01,COD,delivered
OC003597,C001365,1852.72,2026-02-13,COD,delivered
OC003598,C001365,886.22,2026-04-13,COD,delivered
OC003599,C001366,528.0,2025-10-05,prepaid,delivered
OC003600,C001366,974.47,2025-10-24,COD,delivered
OC003601,C001367,294.14,2026-02-12,prepaid,delivered
OC003602,C001369,1433.57,2025-10-01,prepaid,delivered
OC003603,C001369,1268.3,2025-12-16,prepaid,delivered
OC003604,C001369,147.77,2026-01-02,prepaid,delivered
OC003605,C001369,1258.51,2026-02-07,prepaid,delivered
OC003606,C001370,1062.01,2026-07-29,prepaid,delivered
OC003607,C001371,194.02,2025-11-12,COD,delivered
OC003608,C001371,312.68,2025-12-18,COD,delivered
OC003609,C001371,1219.2,2025-12-28,prepaid,delivered
OC003610,C001372,605.03,2025-12-23,prepaid,delivered
OC003611,C001372,912.76,2026-01-02,prepaid,delivered
OC003612,C001373,927.44,2026-04-01,COD,delivered
OC003613,C001373,826.31,2026-05-03,COD,delivered
OC003614,C001373,514.89,2026-05-20,prepaid,delivered
OC003615,C001373,680.45,2026-06-07,COD,delivered
OC003616,C001373,838.4,2026-06-17,COD,delivered
OC003617,C001373,650.8,2026-07-03,prepaid,delivered
OC003618,C001373,962.26,2026-07-20,prepaid,delivered
OC003619,C001375,1034.46,2026-01-12,COD,refused
OC003620,C001375,766.01,2026-02-19,prepaid,delivered
OC003621,C001375,660.9,2026-03-06,prepaid,delivered
OC003622,C001376,313.29,2026-08-26,prepaid,delivered
OC003623,C001377,747.92,2025-11-01,prepaid,delivered
OC003624,C001377,1135.21,2025-12-08,COD,delivered
OC003625,C001378,473.4,2025-10-02,COD,delivered
OC003626,C001379,516.24,2025-12-21,COD,delivered
OC003627,C001379,1223.24,2026-01-06,prepaid,delivered
OC003628,C001379,1103.39,2026-01-27,COD,refused
OC003629,C001380,127.23,2026-04-04,prepaid,delivered
OC003630,C001380,792.03,2026-05-08,prepaid,delivered
OC003631,C001380,578.27,2026-06-14,prepaid,delivered
OC003632,C001380,646.5,2026-07-25,prepaid,delivered
OC003633,C001381,323.99,2026-01-11,prepaid,delivered
OC003634,C001381,655.32,2026-02-07,COD,delivered
OC003635,C001381,772.44,2026-07-20,prepaid,delivered
OC003636,C001382,1196.34,2026-05-30,prepaid,delivered
OC003637,C001382,99.0,2026-06-20,prepaid,delivered
OC003638,C001383,790.64,2025-12-29,COD,delivered
OC003639,C001383,884.64,2026-01-08,COD,delivered
OC003640,C001383,1211.62,2026-02-18,prepaid,delivered
OC003641,C001383,684.39,2026-03-19,COD,refused
OC003642,C001383,237.29,2026-03-31,prepaid,delivered
OC003643,C001384,582.74,2026-02-05,COD,delivered
OC003644,C001384,1192.04,2026-03-03,COD,delivered
OC003645,C001384,443.61,2026-03-30,COD,delivered
OC003646,C001384,569.15,2026-04-05,COD,delivered
OC003647,C001385,1501.47,2026-07-10,prepaid,delivered
OC003648,C001385,99.0,2026-08-22,prepaid,delivered
OC003649,C001388,830.44,2025-12-03,prepaid,delivered
OC003650,C001388,510.3,2025-12-22,COD,delivered
OC003651,C001388,973.77,2026-01-18,prepaid,delivered
OC003652,C001388,386.91,2026-04-27,prepaid,delivered
OC003653,C001388,1073.18,2026-06-25,prepaid,delivered
OC003654,C001389,99.0,2026-08-23,prepaid,delivered
OC003655,C001390,993.66,2025-12-20,prepaid,delivered
OC003656,C001390,675.05,2026-01-19,prepaid,delivered
OC003657,C001392,992.59,2026-08-21,prepaid,delivered
OC003658,C001394,216.48,2025-09-30,COD,delivered
OC003659,C001394,921.3,2025-10-04,prepaid,delivered
OC003660,C001394,1037.19,2025-10-14,prepaid,delivered
OC003661,C001396,687.92,2026-06-13,COD,delivered
OC003662,C001397,544.03,2026-08-16,prepaid,delivered
OC003663,C001398,665.24,2026-07-30,prepaid,delivered
OC003664,C001398,99.0,2026-08-04,prepaid,delivered
OC003665,C001398,1543.83,2026-08-11,prepaid,delivered
OC003666,C001400,99.0,2026-03-17,COD,delivered
OC003667,C001400,437.81,2026-03-19,prepaid,delivered
OC003668,C001401,384.76,2025-09-19,prepaid,delivered
OC003669,C001401,246.08,2025-10-08,prepaid,delivered
OC003670,C001402,602.68,2025-12-20,prepaid,delivered
OC003671,C001402,386.55,2026-01-10,prepaid,delivered
OC003672,C001402,1118.81,2026-03-08,prepaid,delivered
OC003673,C001402,1333.09,2026-04-23,prepaid,delivered
OC003674,C001404,896.25,2025-12-23,COD,delivered
OC003675,C001404,323.33,2026-01-05,prepaid,delivered
OC003676,C001404,817.28,2026-01-22,prepaid,delivered
OC003677,C001405,1562.9,2026-08-01,COD,delivered
OC003678,C001406,312.3,2026-03-22,prepaid,delivered
OC003679,C001406,754.55,2026-04-16,prepaid,delivered
OC003680,C001406,685.98,2026-04-20,prepaid,delivered
OC003681,C001406,876.47,2026-04-26,prepaid,delivered
OC003682,C001406,266.87,2026-05-23,prepaid,delivered
OC003683,C001407,238.51,2026-02-05,COD,delivered
OC003684,C001408,683.26,2026-04-14,prepaid,delivered
OC003685,C001408,926.16,2026-05-13,COD,refused
OC003686,C001409,643.7,2025-11-03,prepaid,delivered
OC003687,C001409,414.18,2025-11-05,prepaid,delivered
OC003688,C001409,679.24,2025-11-26,COD,delivered
OC003689,C001409,522.46,2026-01-22,prepaid,delivered
OC003690,C001410,470.4,2026-05-03,prepaid,delivered
OC003691,C001410,304.65,2026-05-31,COD,delivered
OC003692,C001410,657.1,2026-06-11,COD,delivered
OC003693,C001410,744.78,2026-07-19,COD,delivered
OC003694,C001410,740.18,2026-08-10,COD,delivered
OC003695,C001410,665.71,2026-08-15,COD,refused
OC003696,C001412,516.79,2026-02-07,COD,delivered
OC003697,C001412,200.29,2026-02-10,prepaid,delivered
OC003698,C001412,943.97,2026-02-23,prepaid,delivered
OC003699,C001412,936.92,2026-02-28,prepaid,delivered
OC003700,C001412,1036.35,2026-03-10,prepaid,delivered
OC003701,C001412,635.33,2026-03-15,prepaid,delivered
OC003702,C001413,662.92,2026-08-11,prepaid,delivered
OC003703,C001415,872.71,2026-05-27,COD,delivered
OC003704,C001415,753.85,2026-06-15,prepaid,delivered
OC003705,C001415,1103.32,2026-07-09,COD,delivered
OC003706,C001416,99.0,2026-05-11,prepaid,delivered
OC003707,C001416,1122.14,2026-06-28,prepaid,delivered
OC003708,C001417,340.06,2026-06-15,prepaid,delivered
OC003709,C001417,99.0,2026-06-18,prepaid,delivered
OC003710,C001417,781.36,2026-06-20,COD,delivered
OC003711,C001418,272.16,2025-12-09,COD,delivered
OC003712,C001418,788.75,2025-12-28,COD,delivered
OC003713,C001419,504.8,2026-04-25,prepaid,delivered
OC003714,C001419,485.15,2026-05-04,COD,refused
OC003715,C001419,436.92,2026-06-04,prepaid,delivered
OC003716,C001419,276.49,2026-06-11,prepaid,delivered
OC003717,C001420,1165.91,2026-02-08,COD,delivered
OC003718,C001420,99.0,2026-03-05,prepaid,delivered
OC003719,C001420,801.24,2026-03-21,COD,delivered
OC003720,C001422,347.03,2026-07-23,COD,refused
OC003721,C001422,338.1,2026-08-12,prepaid,delivered
OC003722,C001423,359.29,2025-11-28,prepaid,delivered
OC003723,C001423,929.48,2025-11-30,COD,delivered
OC003724,C001423,1147.55,2025-12-10,prepaid,delivered
OC003725,C001424,1552.09,2025-11-14,COD,delivered
OC003726,C001424,830.65,2025-11-17,COD,delivered
OC003727,C001424,511.99,2025-12-11,COD,delivered
OC003728,C001425,1518.98,2026-06-05,prepaid,delivered
OC003729,C001425,300.56,2026-07-10,prepaid,delivered
OC003730,C001425,385.06,2026-07-13,COD,delivered
OC003731,C001425,558.75,2026-08-04,prepaid,delivered
OC003732,C001426,505.44,2026-08-06,COD,delivered
OC003733,C001427,688.79,2026-03-30,COD,delivered
OC003734,C001427,1115.26,2026-04-18,prepaid,delivered
OC003735,C001427,454.88,2026-05-04,COD,delivered
OC003736,C001428,584.71,2025-12-20,prepaid,delivered
OC003737,C001428,962.5,2026-01-16,prepaid,delivered
OC003738,C001428,99.0,2026-01-21,prepaid,delivered
OC003739,C001428,198.24,2026-01-24,COD,delivered
OC003740,C001428,670.38,2026-02-07,prepaid,delivered
OC003741,C001428,437.62,2026-03-10,prepaid,delivered
OC003742,C001429,990.22,2026-07-17,COD,delivered
OC003743,C001429,573.73,2026-08-09,COD,delivered
OC003744,C001430,926.64,2026-01-26,prepaid,delivered
OC003745,C001430,576.74,2026-04-26,prepaid,delivered
OC003746,C001430,688.91,2026-05-01,prepaid,delivered
OC003747,C001431,699.86,2026-07-07,COD,delivered
OC003748,C001431,1071.88,2026-07-17,COD,delivered
OC003749,C001432,944.84,2025-12-16,COD,delivered
OC003750,C001432,105.57,2026-01-01,prepaid,delivered
OC003751,C001432,446.11,2026-01-26,prepaid,delivered
OC003752,C001433,284.11,2025-12-22,COD,delivered
OC003753,C001434,888.32,2026-01-30,prepaid,delivered
OC003754,C001434,99.0,2026-02-17,COD,delivered
OC003755,C001435,976.03,2025-10-14,prepaid,delivered
OC003756,C001435,276.91,2025-10-22,prepaid,delivered
OC003757,C001436,1075.16,2026-04-03,prepaid,delivered
OC003758,C001436,458.66,2026-05-22,prepaid,delivered
OC003759,C001436,857.94,2026-07-21,COD,delivered
OC003760,C001437,99.0,2026-02-09,prepaid,delivered
OC003761,C001438,295.23,2025-11-25,prepaid,delivered
OC003762,C001438,478.74,2025-11-30,prepaid,delivered
OC003763,C001438,554.38,2025-12-24,prepaid,delivered
OC003764,C001439,832.45,2025-10-17,prepaid,delivered
OC003765,C001439,317.89,2025-10-27,prepaid,delivered
OC003766,C001439,786.04,2026-01-24,prepaid,delivered
OC003767,C001441,507.07,2026-04-22,prepaid,delivered
OC003768,C001441,437.62,2026-04-26,prepaid,delivered
OC003769,C001441,734.02,2026-05-23,COD,delivered
OC003770,C001441,479.09,2026-06-15,COD,delivered
OC003771,C001441,922.13,2026-06-24,prepaid,delivered
OC003772,C001442,808.14,2026-06-27,prepaid,delivered
OC003773,C001442,778.6,2026-06-29,prepaid,delivered
OC003774,C001442,757.6,2026-07-21,COD,delivered
OC003775,C001442,336.46,2026-07-25,prepaid,delivered
OC003776,C001442,830.42,2026-08-06,COD,delivered
OC003777,C001443,859.58,2026-02-06,COD,delivered
OC003778,C001443,672.66,2026-03-05,prepaid,delivered
OC003779,C001443,99.0,2026-03-13,prepaid,delivered
OC003780,C001445,811.5,2026-02-27,prepaid,delivered
OC003781,C001445,413.77,2026-04-20,prepaid,delivered
OC003782,C001445,143.25,2026-04-30,prepaid,delivered
OC003783,C001445,833.88,2026-05-14,COD,delivered
OC003784,C001445,399.06,2026-07-03,COD,delivered
OC003785,C001445,1185.76,2026-08-06,prepaid,delivered
OC003786,C001445,1027.63,2026-08-14,prepaid,delivered
OC003787,C001446,619.89,2026-01-14,prepaid,delivered
OC003788,C001446,831.23,2026-02-07,COD,delivered
OC003789,C001447,859.12,2026-08-01,COD,delivered
OC003790,C001448,631.52,2026-08-02,prepaid,delivered
OC003791,C001449,495.91,2025-12-28,COD,delivered
OC003792,C001449,426.04,2026-01-01,COD,delivered
OC003793,C001449,335.26,2026-02-08,COD,delivered
OC003794,C001450,831.98,2026-05-30,prepaid,delivered
OC003795,C001450,1142.81,2026-06-02,COD,delivered
OC003796,C001450,482.7,2026-07-28,prepaid,delivered
OC003797,C001450,99.0,2026-08-09,prepaid,delivered
OC003798,C001451,1042.99,2025-11-17,prepaid,delivered
OC003799,C001451,620.09,2025-11-27,prepaid,delivered
OC003800,C001451,99.0,2025-12-06,prepaid,delivered
OC003801,C001452,533.63,2026-07-01,prepaid,delivered
OC003802,C001453,613.37,2026-07-26,COD,delivered
OC003803,C001453,498.64,2026-08-07,prepaid,delivered
OC003804,C001454,481.73,2026-01-20,prepaid,delivered
OC003805,C001454,568.5,2026-04-02,COD,delivered
OC003806,C001454,1018.81,2026-05-13,prepaid,delivered
OC003807,C001455,988.16,2026-06-11,prepaid,delivered
OC003808,C001455,1011.89,2026-06-30,prepaid,delivered
OC003809,C001456,1487.6,2026-03-01,prepaid,delivered
OC003810,C001456,99.0,2026-03-30,prepaid,delivered
OC003811,C001456,1421.83,2026-04-05,COD,delivered
OC003812,C001456,1040.9,2026-04-20,COD,delivered
OC003813,C001456,153.89,2026-04-23,COD,delivered
OC003814,C001457,1133.87,2026-04-19,COD,delivered
OC003815,C001457,981.67,2026-04-26,prepaid,delivered
OC003816,C001457,994.53,2026-07-26,COD,delivered
OC003817,C001457,579.24,2026-08-02,COD,delivered
OC003818,C001458,1295.27,2026-07-25,prepaid,delivered
OC003819,C001459,99.0,2026-02-18,COD,delivered
OC003820,C001459,664.92,2026-03-09,prepaid,delivered
OC003821,C001459,501.86,2026-03-15,prepaid,delivered
OC003822,C001460,934.14,2026-08-27,prepaid,delivered
OC003823,C001461,99.0,2025-10-24,COD,refused
OC003824,C001461,1439.55,2025-10-30,prepaid,delivered
OC003825,C001461,1103.0,2025-12-02,COD,delivered
OC003826,C001462,457.45,2026-06-20,prepaid,delivered
OC003827,C001462,99.0,2026-07-17,COD,delivered
OC003828,C001463,804.18,2026-03-01,prepaid,delivered
OC003829,C001463,381.66,2026-03-06,prepaid,delivered
OC003830,C001463,1155.84,2026-04-20,prepaid,delivered
OC003831,C001463,948.55,2026-04-22,prepaid,delivered
OC003832,C001464,1022.81,2026-03-23,prepaid,delivered
OC003833,C001464,728.99,2026-03-28,COD,delivered
OC003834,C001464,492.96,2026-04-04,prepaid,delivered
OC003835,C001464,1086.93,2026-04-15,prepaid,delivered
OC003836,C001464,266.87,2026-05-31,prepaid,delivered
OC003837,C001465,99.0,2026-03-23,prepaid,delivered
OC003838,C001465,201.04,2026-05-24,prepaid,delivered
OC003839,C001466,939.1,2026-03-06,prepaid,delivered
OC003840,C001466,1394.44,2026-03-10,prepaid,delivered
OC003841,C001467,931.75,2025-09-27,COD,delivered
OC003842,C001468,235.41,2026-05-13,prepaid,delivered
